iter	Passed	Remaining
0	33	976
1	76	1070
2	114	1029
3	151	987
4	191	955
5	235	943
6	300	986
7	369	1017
8	422	985
9	461	923
10	506	874
11	549	824
12	589	771
13	630	720
14	674	674
15	717	627
16	758	580
17	802	535
18	842	487
19	883	441
20	920	394
21	960	349
22	1002	305
23	1048	262
24	1087	217
25	1127	173
26	1168	129
