iter	RMSE
0	4024.28825
1	3990.448268
2	3955.44316
3	3921.204569
4	3887.956182
5	3854.645877
6	3821.694848
7	3788.675272
8	3756.043267
9	3723.776615
10	3693.073496
11	3661.608858
12	3630.8898
13	3599.477112
14	3569.276917
15	3537.757358
16	3508.224392
17	3477.638022
18	3447.915161
19	3418.687053
20	3390.600826
21	3362.983524
22	3333.800493
23	3307.076922
24	3279.531743
25	3252.790476
26	3225.883292
