iter	Passed	Remaining
194	1261	5206
195	1266	5193
196	1272	5185
197	1277	5175
198	1284	5170
199	1289	5156
200	1293	5143
201	1298	5131
202	1304	5120
203	1308	5107
204	1313	5094
205	1318	5080
206	1323	5072
207	1328	5059
208	1333	5047
209	1339	5037
210	1343	5025
211	1349	5014
212	1354	5003
213	1359	4992
214	1363	4979
215	1368	4968
216	1373	4956
217	1378	4943
218	1383	4932
219	1388	4923
220	1393	4910
221	1398	4899
222	1403	4889
223	1408	4879
224	1413	4869
225	1419	4860
226	1423	4848
227	1428	4836
228	1433	4827
229	1438	4816
230	1443	4805
231	1448	4795
232	1453	4785
233	1458	4774
234	1463	4764
235	1470	4759
236	1476	4752
237	1481	4742
238	1486	4732
239	1491	4721
240	1495	4709
241	1500	4699
242	1505	4688
243	1510	4679
244	1516	4672
245	1520	4661
246	1525	4651
247	1531	4643
248	1535	4632
249	1540	4621
250	1545	4611
251	1550	4601
252	1554	4591
253	1561	4585
254	1566	4575
255	1571	4566
256	1576	4556
257	1580	4546
258	1585	4537
259	1591	4529
260	1596	4520
261	1602	4515
262	1609	4511
263	1615	4502
264	1620	4494
265	1626	4489
266	1632	4482
267	1638	4474
268	1644	4467
269	1649	4459
270	1655	4454
271	1661	4448
272	1667	4441
273	1674	4435
274	1680	4430
275	1687	4427
276	1694	4423
277	1700	4417
278	1707	4413
279	1714	4408
280	1720	4403
281	1726	4396
282	1732	4388
283	1738	4382
284	1743	4374
285	1748	4364
286	1754	4358
287	1759	4349
288	1763	4339
289	1770	4333
290	1774	4324
291	1780	4316
292	1785	4308
293	1790	4299
294	1794	4289
295	1800	4282
296	1805	4272
297	1810	4263
298	1815	4256
299	1820	4248
300	1825	4239
301	1831	4233
302	1837	4226
303	1843	4219
304	1850	4215
305	1856	4210
306	1861	4202
307	1867	4195
308	1873	4189
309	1879	4184
310	1888	4183
311	1894	4176
312	1899	4169
313	1905	4162
314	1909	4152
315	1913	4141
316	1917	4131
317	1921	4121
318	1925	4110
319	1929	4099
320	1933	4090
321	1938	4081
322	1942	4071
323	1947	4063
324	1951	4053
325	1956	4044
326	1961	4036
327	1967	4030
328	1972	4022
329	1978	4016
330	1983	4009
331	1988	4001
332	1993	3992
333	1998	3985
334	2003	3976
335	2008	3968
336	2014	3962
337	2019	3954
338	2023	3945
339	2028	3937
340	2033	3929
341	2038	3921
342	2044	3916
343	2050	3909
344	2056	3903
345	2062	3898
346	2068	3892
347	2076	3889
348	2082	3884
349	2087	3877
350	2093	3871
351	2100	3866
352	2106	3860
353	2112	3854
354	2118	3848
355	2125	3844
356	2130	3838
357	2140	3839
358	2149	3837
359	2156	3834
360	2163	3829
361	2170	3825
362	2176	3819
363	2182	3813
364	2189	3809
365	2196	3805
366	2202	3799
367	2209	3794
368	2215	3788
369	2221	3782
370	2227	3776
371	2233	3770
372	2239	3764
373	2245	3759
374	2252	3753
375	2258	3747
376	2263	3740
377	2269	3734
378	2275	3728
379	2283	3725
380	2289	3720
381	2296	3715
382	2304	3711
383	2310	3705
384	2316	3700
385	2322	3694
386	2328	3688
387	2335	3683
388	2341	3677
389	2348	3673
390	2354	3667
391	2361	3662
392	2367	3656
393	2374	3652
394	2382	3649
395	2390	3645
396	2398	3642
397	2404	3636
398	2411	3632
399	2418	3627
400	2423	3620
401	2430	3615
402	2436	3609
403	2443	3604
404	2450	3599
405	2457	3594
406	2463	3589
407	2470	3585
408	2480	3584
409	2487	3579
410	2494	3574
411	2500	3568
412	2508	3565
413	2515	3560
414	2523	3556
415	2529	3550
416	2535	3544
417	2542	3539
418	2548	3533
419	2555	3529
420	2562	3523
421	2569	3519
422	2576	3514
423	2584	3510
424	2593	3508
425	2599	3502
426	2605	3496
427	2611	3490
428	2617	3483
429	2622	3476
430	2628	3469
431	2633	3463
432	2639	3456
433	2645	3449
434	2653	3445
435	2659	3440
436	2665	3434
437	2672	3428
438	2677	3421
439	2686	3418
440	2692	3413
441	2700	3409
442	2706	3402
443	2711	3395
444	2717	3389
445	2723	3383
446	2729	3377
447	2736	3371
448	2742	3365
449	2748	3359
450	2754	3352
451	2760	3346
452	2766	3340
453	2772	3334
454	2779	3329
455	2785	3322
456	2790	3315
457	2795	3308
458	2800	3301
459	2805	3293
460	2811	3286
461	2816	3279
462	2822	3273
463	2828	3267
464	2832	3259
465	2837	3251
466	2842	3244
467	2848	3237
468	2853	3231
469	2859	3225
470	2865	3217
471	2870	3210
472	2876	3204
473	2882	3198
474	2888	3192
475	2894	3185
476	2899	3179
477	2905	3173
478	2911	3166
479	2917	3160
480	2924	3155
481	2929	3148
482	2935	3142
483	2941	3135
484	2946	3129
485	2954	3125
486	2961	3119
487	2968	3114
488	2977	3111
489	2983	3105
490	2990	3099
491	2996	3093
492	3003	3089
493	3008	3081
494	3013	3074
495	3019	3068
496	3023	3060
497	3028	3052
498	3034	3046
499	3039	3039
500	3044	3032
501	3049	3025
502	3054	3017
503	3059	3010
504	3064	3003
505	3069	2996
506	3075	2991
507	3081	2984
508	3086	2977
509	3091	2970
510	3097	2964
511	3101	2956
512	3107	2949
513	3112	2943
514	3118	2936
515	3122	2929
516	3128	2922
517	3133	2915
518	3138	2908
519	3143	2901
520	3147	2894
521	3152	2886
522	3157	2879
523	3162	2872
524	3167	2865
525	3172	2858
526	3177	2851
527	3183	2845
528	3188	2839
529	3195	2833
530	3200	2826
531	3205	2819
532	3211	2813
533	3215	2806
534	3220	2798
535	3225	2792
536	3230	2785
537	3235	2778
538	3242	2772
539	3246	2765
540	3251	2758
541	3256	2752
542	3261	2745
543	3266	2737
544	3271	2731
545	3276	2724
546	3280	2716
547	3285	2710
548	3290	2703
549	3295	2696
550	3300	2689
551	3305	2682
552	3309	2675
553	3314	2668
554	3320	2661
555	3325	2655
556	3330	2649
557	3336	2642
558	3341	2636
559	3348	2630
560	3353	2624
561	3360	2618
562	3366	2613
563	3372	2606
564	3379	2601
565	3386	2597
566	3392	2590
567	3398	2584
568	3403	2578
569	3409	2571
570	3415	2565
571	3420	2559
572	3426	2553
573	3432	2547
574	3438	2541
575	3444	2535
576	3451	2530
577	3460	2526
578	3469	2523
579	3476	2517
580	3482	2511
581	3489	2506
582	3496	2500
583	3503	2495
584	3510	2490
585	3516	2484
586	3521	2477
587	3527	2471
588	3532	2465
589	3537	2458
590	3543	2452
591	3548	2445
592	3553	2438
593	3559	2432
594	3564	2426
595	3570	2420
596	3576	2414
597	3582	2408
598	3587	2401
599	3592	2395
600	3598	2388
601	3602	2381
602	3608	2375
603	3613	2369
604	3618	2362
605	3624	2356
606	3628	2349
607	3633	2342
608	3639	2336
609	3644	2330
610	3649	2323
611	3654	2317
612	3659	2310
613	3665	2304
614	3671	2298
615	3676	2291
616	3681	2285
617	3687	2279
618	3692	2272
619	3696	2265
620	3702	2259
621	3707	2253
622	3712	2246
623	3717	2240
624	3722	2233
625	3726	2226
626	3732	2220
627	3737	2213
628	3742	2207
629	3749	2201
630	3755	2196
631	3762	2190
632	3769	2185
633	3775	2179
634	3780	2173
635	3785	2166
636	3790	2160
637	3795	2153
638	3800	2147
639	3805	2140
640	3810	2134
641	3815	2127
642	3821	2121
643	3827	2116
644	3833	2110
645	3838	2103
646	3843	2097
647	3848	2090
648	3853	2084
649	3858	2077
650	3863	2071
651	3868	2064
652	3873	2058
653	3879	2052
654	3884	2045
655	3890	2040
656	3896	2034
657	3902	2028
658	3909	2022
659	3916	2017
660	3921	2011
661	3927	2005
662	3933	1999
663	3939	1993
664	3946	1987
665	3952	1982
666	3958	1976
667	3964	1970
668	3970	1964
669	3977	1959
670	3983	1953
671	3989	1947
672	3994	1941
673	4000	1934
674	4006	1929
675	4011	1922
676	4017	1916
677	4023	1911
678	4029	1905
679	4035	1899
680	4041	1893
681	4046	1886
682	4052	1880
683	4056	1874
684	4062	1867
685	4067	1861
686	4071	1855
687	4076	1848
688	4082	1842
689	4086	1836
690	4091	1829
691	4096	1823
692	4101	1817
693	4106	1810
694	4111	1804
695	4116	1798
696	4122	1791
697	4126	1785
698	4132	1779
699	4136	1772
700	4143	1767
701	4149	1761
702	4153	1754
703	4160	1749
704	4167	1743
705	4172	1737
706	4177	1731
707	4182	1724
708	4188	1719
709	4193	1712
710	4198	1706
711	4202	1699
712	4207	1693
713	4213	1687
714	4219	1681
715	4224	1675
716	4229	1669
717	4234	1663
718	4238	1656
719	4244	1650
720	4248	1644
721	4253	1637
722	4259	1631
723	4263	1625
724	4268	1619
725	4273	1612
726	4278	1606
727	4283	1600
728	4288	1594
729	4293	1588
730	4298	1581
731	4303	1575
732	4308	1569
733	4313	1563
734	4318	1556
735	4323	1550
736	4327	1544
737	4332	1538
738	4337	1531
739	4342	1525
740	4346	1519
741	4352	1513
742	4357	1507
743	4362	1500
744	4368	1495
745	4373	1489
746	4379	1483
747	4383	1476
748	4389	1471
749	4394	1464
750	4399	1458
751	4405	1453
752	4412	1447
753	4420	1442
754	4427	1436
755	4434	1431
756	4440	1425
757	4446	1419
758	4453	1413
759	4458	1408
760	4464	1402
761	4471	1396
762	4477	1390
763	4483	1384
764	4489	1378
765	4494	1373
766	4501	1367
767	4507	1361
768	4511	1355
769	4516	1349
770	4521	1343
771	4526	1336
772	4531	1330
773	4536	1324
774	4541	1318
775	4546	1312
776	4551	1306
777	4556	1300
778	4561	1294
779	4566	1287
780	4571	1281
781	4576	1275
782	4581	1269
783	4586	1263
784	4591	1257
785	4597	1251
786	4602	1245
787	4607	1239
788	4613	1233
789	4619	1227
790	4624	1221
791	4630	1216
792	4634	1209
793	4639	1203
794	4644	1197
795	4649	1191
796	4654	1185
797	4661	1179
798	4665	1173
799	4670	1167
800	4675	1161
801	4680	1155
802	4685	1149
803	4690	1143
804	4696	1137
805	4701	1131
806	4706	1125
807	4711	1119
808	4716	1113
809	4721	1107
810	4727	1101
811	4734	1096
812	4740	1090
813	4744	1084
814	4749	1078
815	4754	1072
816	4759	1066
817	4764	1060
818	4769	1053
819	4774	1048
820	4779	1041
821	4783	1035
822	4789	1029
823	4793	1023
824	4798	1017
825	4804	1012
826	4809	1006
827	4814	1000
828	4820	994
829	4826	988
830	4831	982
831	4837	976
832	4842	970
833	4846	964
834	4853	958
835	4857	952
836	4863	947
837	4868	941
838	4873	935
839	4878	929
840	4884	923
841	4890	917
842	4898	912
843	4903	906
844	4909	900
845	4914	894
846	4919	888
847	4924	882
848	4929	876
849	4934	870
850	4939	864
851	4944	858
852	4949	852
853	4954	846
854	4959	841
855	4964	835
856	4969	829
857	4974	823
858	4979	817
859	4984	811
860	4990	805
861	4996	799
862	5002	794
863	5007	788
864	5012	782
865	5018	776
866	5023	770
867	5029	764
868	5034	758
869	5039	753
870	5044	747
871	5049	741
872	5054	735
873	5059	729
874	5064	723
875	5070	717
876	5077	712
877	5083	706
878	5089	700
879	5095	694
880	5101	689
881	5107	683
882	5113	677
883	5119	671
884	5125	665
885	5130	660
886	5137	654
887	5141	648
888	5147	642
889	5153	636
890	5159	631
891	5164	625
892	5170	619
893	5176	613
894	5181	607
895	5187	602
896	5192	596
897	5198	590
898	5204	584
899	5210	578
900	5219	573
901	5225	567
902	5231	561
903	5238	556
904	5243	550
905	5248	544
906	5253	538
907	5258	532
908	5263	526
909	5268	521
910	5273	515
911	5278	509
912	5284	503
913	5289	497
914	5293	491
915	5299	485
916	5304	480
917	5308	474
918	5314	468
919	5319	462
920	5324	456
921	5330	450
922	5334	445
923	5339	439
924	5345	433
925	5350	427
926	5355	421
927	5360	415
928	5365	410
929	5370	404
930	5375	398
931	5380	392
932	5385	386
933	5390	380
934	5395	375
935	5400	369
936	5407	363
937	5412	357
938	5417	351
939	5423	346
940	5428	340
941	5434	334
942	5440	328
943	5445	323
944	5450	317
945	5455	311
946	5460	305
947	5464	299
948	5469	293
949	5474	288
950	5478	282
951	5483	276
952	5488	270
953	5493	264
954	5498	259
955	5504	253
956	5508	247
957	5513	241
958	5519	235
959	5524	230
960	5529	224
961	5534	218
962	5539	212
963	5544	207
964	5549	201
965	5554	195
966	5559	189
967	5564	183
968	5569	178
969	5574	172
970	5579	166
971	5585	160
972	5591	155
973	5596	149
974	5602	143
975	5607	137
976	5612	132
977	5617	126
978	5624	120
979	5629	114
980	5635	109
981	5639	103
982	5644	97
983	5649	91
984	5654	86
985	5659	80
986	5665	74
987	5670	68
988	5675	63
989	5680	57
990	5685	51
991	5690	45
992	5696	40
993	5701	34
994	5706	28
995	5711	22
996	5716	17
997	5722	11
998	5727	5
999	5731	0
